# r Ge-Ge Ge-Si Si-Si
5.809999999999964970e+00 0.000000000000000000e+00 2.796706367211588273e-01 2.406280539687700448e-01
5.829999999999989413e+00 0.000000000000000000e+00 2.423867449429443210e-01 2.698757402846054254e-01
5.849999999999982769e+00 0.000000000000000000e+00 4.371759987512952583e-01 2.745999136538200824e-01
5.869999999999968132e+00 9.388810962718630027e-02 4.871512597246961951e-01 2.868203363861316357e-01
5.890000000000024549e+00 3.814837466595687177e-02 6.620559593813327703e-01 3.058098279344460546e-01
5.910000000000019682e+00 0.000000000000000000e+00 7.540232655965454223e-01 2.808682749694594860e-01
5.930000000000005933e+00 1.129063849900860950e-01 9.506090358470862256e-01 3.190155826599701538e-01
5.950000000000026823e+00 3.738287562362830468e-02 1.155931918390621371e+00 3.842857891998447406e-01
5.970000000000021956e+00 3.713282387932221457e-02 1.539907047424034836e+00 3.152500966081232536e-01
5.990000000000008207e+00 7.377054528010004719e-02 1.649737729865095925e+00 3.374876986453556604e-01
6.009999999999991793e+00 2.198411320602814134e-01 2.162556278826318401e+00 3.186184280103295241e-01
6.029999999999978044e+00 1.455901572414337597e-01 2.156900847370263108e+00 3.757150438779731094e-01
6.049999999999972289e+00 7.231458480258391719e-02 1.930739152074987430e+01 3.267930522745337574e-01
6.069999999999993179e+00 1.436776653536823989e-01 1.985189170846640483e+00 3.876592827083583104e-01
6.089999999999978542e+00 1.942789023793965175e-01 1.811084353893763543e+00 3.458018813863343865e-01
6.109999999999972786e+00 2.127039173268447381e-01 1.418532553410694952e+00 4.166070693970970740e-01
6.130000000000035421e+00 2.817576386282453771e-01 1.023635563909223389e+00 3.252224280973600168e-01
6.150000000000021672e+00 1.205245770927900889e-01 9.705422079556168535e-01 3.656234840201847414e-01
6.170000000000014140e+00 5.214679206164660741e-01 8.889786456223562894e-01 3.308826290670795478e-01
6.190000000000035918e+00 5.181036231584061902e-01 8.060623273630341812e-01 3.949774523723234565e-01
6.210000000000021281e+00 7.702511057280339024e-01 6.975566148797966992e-01 3.094793925431331694e-01
6.230000000000013749e+00 6.478644963757617115e-01 6.045517509100393205e-01 3.476246505007417609e-01
6.250000000000000000e+00 6.926629440500814416e-01 5.380506797531886543e-01 3.213814700607875996e-01
6.269999999999985363e+00 7.219155487697513918e-01 5.875249044206818372e-01 3.639364298478131032e-01
6.289999999999978719e+00 4.683099930170539493e-01 5.925555013685175343e-01 4.317978941769683998e-01
6.309999999999963194e+00 7.608038033562009028e-01 4.669288252220787916e-01 4.447001490098920207e-01
6.329999999999984084e+00 3.449726056373062510e-01 4.208875498565794460e-01 3.666026726169097083e-01
6.349999999999976552e+00 3.573903343689109890e-01 4.745060007918430744e-01 4.092945449455202556e-01
6.369999999999961915e+00 1.739508489698693428e-01 5.912775732395473272e-01 3.108661421871229957e-01
6.390000000000029878e+00 1.872689646900948246e-01 4.468216918498555401e-01 2.732598158233017216e-01
6.410000000000024123e+00 2.469432821504907172e-01 5.533983614900434000e-01 2.737776394004433067e-01
6.430000000000010374e+00 1.529363412943741396e-01 5.406629925958257310e-01 3.062588341481627952e-01
6.450000000000028599e+00 1.767318256742606009e-01 4.845986659988228973e-01 2.064949078265869986e-01
6.470000000000022844e+00 2.880510628038006615e-01 5.812709861422339364e-01 2.457911472981798851e-01
6.490000000000008207e+00 2.478752402536870125e-01 4.994411782495813412e-01 2.354437162756866375e-01
6.509999999999991793e+00 2.220660624609389067e-01 5.684990335635069503e-01 2.312461148644580355e-01
6.529999999999977156e+00 4.862470139567359739e-01 4.213648136141808775e-01 1.767098643107730682e-01
6.549999999999971401e+00 4.250140474605689223e-01 5.082541258802657502e-01 2.417515716174327978e-01
6.569999999999988738e+00 6.574924516138682673e-01 4.806362288777621394e-01 2.422814840945408110e-01
6.589999999999974101e+00 7.246147123199391249e-01 3.974739046150156385e-01 2.388312401422544862e-01
6.609999999999967457e+00 8.548600131724325424e-01 5.110408931389088805e-01 2.567657150925792831e-01
6.630000000000040750e+00 1.190096174951922769e+00 4.511875509575785648e-01 2.746026552062544313e-01
6.650000000000027001e+00 1.301825233117649416e+00 4.305215138750323467e-01 3.318275055067823054e-01
6.670000000000018581e+00 2.055904457699727406e+00 3.824718903851129226e-01 3.769702312352344875e-01
6.690000000000037694e+00 2.270335422059370778e+00 3.918757585026598211e-01 3.103839999792061821e-01
6.710000000000022169e+00 2.697734600847332853e+00 4.557501138200758528e-01 3.254451467974807111e-01
6.730000000000014637e+00 3.051029614172244386e+00 3.176604997904560190e-01 3.302799893489087313e-01
6.750000000000000000e+00 4.257785476033769889e+00 3.607343302686937259e-01 3.770638028001382924e-01
6.769999999999985363e+00 5.076471915140995605e+00 4.156695826324507403e-01 3.225045428037705553e-01
6.789999999999976943e+00 4.492432138547630238e+00 4.236131811154448257e-01 5.572377766024311541e+01
6.809999999999962306e+00 4.804567435962209032e+00 3.902812174158007408e-01 2.832813171270729402e-01
6.829999999999980531e+00 4.138136822586299779e+00 4.781086448338953687e-01 3.323260051242532542e-01
6.849999999999971223e+00 3.061022381873740983e+00 4.632330042816578675e-01 3.472984384501034416e-01
6.869999999999956586e+00 2.627284512670116090e+00 5.067406577739073104e-01 3.583319959936877575e-01
6.890000000000035207e+00 2.066101351953458121e+00 5.251765012847205982e-01 4.311914264147199138e-01
6.910000000000028564e+00 1.999493962439043759e+00 4.644624624339955266e-01 3.724473696380684040e-01
6.930000000000013927e+00 1.184973753540640606e+00 5.767397172548308637e-01 4.348390634017922918e-01
6.950000000000030376e+00 1.067805878830694777e+00 6.082611962662096694e-01 3.597502573965966066e-01
6.970000000000022844e+00 8.021296251473185590e-01 5.881707364557317019e-01 4.654217387246779025e-01
6.990000000000008207e+00 6.681329088114181802e-01 6.700676566168562998e-01 3.859127819462395692e-01
7.009999999999991793e+00 6.733032709658965942e-01 7.433268111463495753e-01 3.850549648708987971e-01
7.029999999999977156e+00 3.570547704107445708e-01 7.693255106742936666e-01 3.594958591472262599e-01
7.049999999999969624e+00 3.668661960553077361e-01 9.136997034935069317e-01 3.861610876964258199e-01
7.069999999999985185e+00 2.588857176335784827e-01 1.016273535869541389e+00 4.190154196778431150e-01
7.089999999999970548e+00 1.550413880920200604e-01 1.090409007760387405e+00 5.086503773026800346e-01
7.109999999999963016e+00 2.501632440856996209e-01 1.194207436498972763e+00 4.754431409025420274e-01
7.130000000000046079e+00 1.706621465962205875e-01 1.573149617655716037e+00 3.961959218690643825e-01
7.150000000000031442e+00 1.351916995875364347e-01 1.822622442311604418e+00 3.781469747003943782e-01
7.170000000000022133e+00 7.150986406390624772e-02 2.076309334485248570e+00 3.942744514867841943e-01
7.190000000000038582e+00 7.111258806597610393e-02 2.151298014171911355e+00 3.778081188987638672e-01
7.210000000000023057e+00 2.093270960172066708e-01 1.808752803463390180e+01 3.323901840265284791e-01
7.230000000000014637e+00 1.744132017810852975e-01 2.157670139844911628e+00 3.955447995731569688e-01
7.250000000000000000e+00 2.377974394323868201e-01 1.790794565728803800e+00 3.551352030875760679e-01
7.269999999999985363e+00 1.975394270677667263e-01 1.503336646849278146e+00 3.288886670353793340e-01
7.289999999999976055e+00 6.585460736253576641e-01 1.255052047457497322e+00 3.372578091339465400e-01
7.309999999999961418e+00 3.082105742025415540e-01 9.932125066250150347e-01 3.550644222064950339e-01
7.329999999999976978e+00 4.789546198639073049e-01 8.557843852719345668e-01 4.208611946711314777e-01
7.349999999999967670e+00 5.144597410140284710e-01 8.497918329743070487e-01 3.664202147184769665e-01
7.369999999999952145e+00 6.443268828914623381e-01 7.014306429508407881e-01 3.951598981149299639e-01
7.390000000000039648e+00 3.150367776275115328e-01 5.734419440386487876e-01 3.954725413847152704e-01
7.410000000000032117e+00 3.856473480391856556e-01 4.503810100314771248e-01 4.129662214014175881e-01
7.430000000000017479e+00 2.637071113929709276e-01 3.868845889657051562e-01 3.678983292821119133e-01
7.450000000000031264e+00 2.013563465520784579e-01 3.824256626996615505e-01 3.987937059940345752e-01
7.470000000000022844e+00 3.083251386123349591e-01 3.843334969588918515e-01 4.191307289813855363e-01
7.490000000000008207e+00 1.887266103269676087e-01 3.110618952353412237e-01 4.114539671176029589e-01
7.509999999999991793e+00 9.386137387580793801e-02 3.776802901193225814e-01 2.933561683146594934e-01
7.529999999999976268e+00 8.039629273435773549e-02 2.441898458120517201e-01 3.276315649347797954e-01
7.549999999999968736e+00 4.643472572077599753e-02 2.443351043878927709e-01 2.810659200804902502e-01
7.569999999999981632e+00 6.928453224069267002e-02 2.923147407869224335e-01 3.082412804279199281e-01
7.589999999999966107e+00 6.891987765183868464e-02 2.690063161045576634e-01 2.612912489237282365e-01
7.609999999999958575e+00 6.855809435013192343e-02 3.635755447996678602e-01 2.260499767000342664e-01
7.630000000000049631e+00 6.819915226985684420e-02 3.079787114408618076e-01 2.094863514439418428e-01
7.650000000000034994e+00 6.784302173779328815e-02 3.434149147965442905e-01 2.350701731578107023e-01
7.670000000000025686e+00 4.499311564472922853e-02 2.515329417472003670e-01 1.938519715410687294e-01
7.690000000000039471e+00 2.237969285041789200e-02 2.390364336356540775e-01 2.104198603967636083e-01
7.710000000000024833e+00 0.000000000000000000e+00 2.716175810633714716e-01 2.208118361321544376e-01
7.730000000000014637e+00 9.843857040668599692e-03 3.063900503908102424e-01 2.358708683969183151e-01
7.750000000000000000e+00 4.406902029977786267e-02 2.269554545438560444e-01 2.379027587929278265e-01
7.769999999999984475e+00 0.000000000000000000e+00 2.888382022107572888e-01 3.284664039018548309e-01
7.789999999999975167e+00 0.000000000000000000e+00 2.954573976290047477e-01 2.541274845828145890e-01
7.809999999999959641e+00 0.000000000000000000e+00 2.883668164218212704e-01 3.064183400172499350e-01
7.829999999999973426e+00 5.452763129537630959e+01 2.827838360924110339e-01 2.623091722778415047e+01
7.849999999999963229e+00 0.000000000000000000e+00 2.945375641069390982e-01 2.454849820846054798e-01
7.869999999999948592e+00 0.000000000000000000e+00 2.975194902600362679e-01 3.106560097374806984e-01
7.890000000000043201e+00 0.000000000000000000e+00 3.249664640416141115e-01 3.580117113003656315e-01
7.910000000000034781e+00 0.000000000000000000e+00 3.535425333106160806e-01 3.638835684729779252e-01
7.930000000000020144e+00 0.000000000000000000e+00 2.762981090705867726e-01 4.150413069048295434e-01
7.950000000000032152e+00 0.000000000000000000e+00 3.135984553389294383e-01 3.534505536909569590e-01
7.970000000000023732e+00 0.000000000000000000e+00 4.270150121905979534e-01 4.063426931148642618e-01
7.990000000000008207e+00 0.000000000000000000e+00 3.764096694419958311e-01 4.472126512111504471e-01
8.009999999999992681e+00 0.000000000000000000e+00 4.981486107217965031e-01 4.409914231877307689e-01
8.029999999999976268e+00 0.000000000000000000e+00 5.907678032276425517e-01 5.100072668446437030e-01
8.049999999999968736e+00 0.000000000000000000e+00 6.661719447384373272e-01 4.321480792159324014e-01
8.069999999999980744e+00 0.000000000000000000e+00 9.224352349264592910e-01 4.863822940538640172e-01
8.089999999999966107e+00 0.000000000000000000e+00 1.030084333782596007e+00 4.455901415366655960e-01
8.109999999999958575e+00 2.012172075450415279e-02 1.205410845342147486e+00 4.938061908591070970e-01
8.130000000000054072e+00 0.000000000000000000e+00 1.548814557772841383e+00 5.015935496560380846e-01
8.150000000000037659e+00 8.855418545121632179e-03 1.827687228099796890e+00 4.394926151661123770e-01
8.170000000000028351e+00 1.982726066575841994e-02 2.252518434920626866e+00 4.124645703594583823e-01
8.190000000000040359e+00 0.000000000000000000e+00 2.077370099373039736e+01 4.422379639083939273e-01
8.210000000000023945e+00 8.726457924844501293e-03 2.519040118131874895e+00 3.947511192341340847e-01
8.230000000000014637e+00 0.000000000000000000e+00 2.143149741266606512e+00 3.760975885124347995e-01
8.250000000000000000e+00 0.000000000000000000e+00 1.936913298975306619e+00 4.037491899329235245e-01
8.269999999999985363e+00 8.600293989836435213e-03 1.475418828126035642e+00 3.704620515173013828e-01
8.289999999999974278e+00 1.925740545817040267e-02 1.232863682528607674e+00 4.091827485379592733e-01
8.309999999999959641e+00 1.703539729497150976e-02 9.524688359908608515e-01 3.933316787882742971e-01
8.329999999999971649e+00 0.000000000000000000e+00 9.613425054331361519e-01 4.037591164926978005e-01
8.349999999999960565e+00 5.905401220539337193e-02 7.666099607402949712e-01 3.722864787524439167e-01
8.369999999999945928e+00 5.037611315601824014e-02 6.899503462113770746e-01 3.354500824755105581e-01
8.390000000000036096e+00 1.169845305003107128e-01 5.005565127759464827e-01 3.455682103446642284e-01
8.410000000000026787e+00 1.476150674062355617e-01 4.392365038907676267e-01 3.555999876166082152e-01
8.430000000000010374e+00 9.932313548820996540e-02 3.681163709031778919e-01 3.661864953539388789e-01
8.450000000000020606e+00 1.606369755760081453e-01 4.595806218814693089e-01 3.485259173904997065e-01
8.470000000000011298e+00 2.664654256689286682e-01 4.025970480793517048e-01 3.838340336320138491e-01
8.489999999999994884e+00 2.468506787564952176e-01 3.355653736956654143e-01 3.803723732702542493e-01
8.510000000000005116e+00 4.467122863922712295e-01 3.577469239010309110e-01 3.354419744322459929e-01
8.529999999999990479e+00 4.870609572949820554e-01 4.312524907596413937e-01 3.017393980335871806e-01
8.549999999999981171e+00 5.732934359517539713e-01 4.431170316980476698e-01 2.985543079531178257e-01
8.569999999999991402e+00 6.487056880666525194e-01 4.041539405812076269e-01 3.478412528093549061e-01
8.589999999999976765e+00 7.991391097588429471e-01 3.642673640671316160e-01 2.945520445291388012e-01
8.609999999999967457e+00 8.901485733539463707e-01 3.944566061627356457e-01 2.767430471110112755e-01
8.630000000000055849e+00 1.172320538155507741e+00 4.203853305424286591e-01 2.853468988136281248e-01
8.650000000000041211e+00 1.199333366813323698e+00 3.889638781256342104e-01 3.142690803868759541e-01
8.670000000000030127e+00 1.678469434639460411e+00 3.742601176938342711e-01 3.293827588124887407e-01
8.690000000000040359e+00 1.731117525469546559e+00 3.845567840605977339e-01 3.255395894432951409e-01
8.710000000000025722e+00 2.307583556803350255e+00 4.233315823652680221e-01 2.969096513036031948e-01
8.730000000000014637e+00 2.844024562661901179e+00 3.822812236824762455e-01 3.363986564503866350e-01
8.750000000000000000e+00 3.397149773597100353e+00 3.773254209914777002e-01 2.771537217180396473e-01
8.769999999999985363e+00 3.543706556822117548e+00 3.819156713865172192e-01 3.346371013080224799e+01
8.789999999999974278e+00 3.307778129090238384e+00 4.530998070137163825e-01 2.481598764722879602e-01
8.809999999999959641e+00 2.779346204125557662e+00 4.514509171761064144e-01 2.828999618637168534e-01
8.829999999999968097e+00 2.120813131065259149e+00 4.162683462485961550e-01 3.145672342813520816e-01
8.849999999999957012e+00 1.837594090601851304e+00 5.008072521031601276e-01 2.645576074849644854e-01
8.869999999999942375e+00 1.401775213617621807e+00 4.818902677213491303e-01 2.834889162351116321e-01
8.890000000000027214e+00 1.192666061472090755e+00 5.851027786528728569e-01 2.427101445992328188e-01
8.910000000000017906e+00 1.048859126062541058e+00 5.409414039562286947e-01 2.620755762633316666e-01
8.930000000000001492e+00 8.390210059523542929e-01 5.676826663429122011e-01 3.157955394424446505e-01
8.950000000000008171e+00 8.205892221213333393e-01 6.117244821954829215e-01 2.571711561320728645e-01
8.969999999999998863e+00 5.628986242478724034e-01 6.560536470362020589e-01 2.968533097262667231e-01
8.989999999999982450e+00 5.822305004798448147e-01 6.980917708320297788e-01 2.535435595763048111e-01
9.010000000000017550e+00 4.709644479163144770e-01 7.341223024814224063e-01 2.561676922843783566e-01
9.030000000000002913e+00 4.021552305298740082e-01 9.045980826898045724e-01 2.269823448852131553e-01
9.049999999999991829e+00 2.711091334504432959e-01 1.105994454962138773e+00 2.727404050575812366e-01
9.070000000000000284e+00 2.431020913584182319e-01 1.176734141064385897e+00 2.880847334370856272e-01
9.089999999999985647e+00 1.245760725904149907e-01 8.521422856041061422e+00 2.646242754792312857e-01
9.109999999999976339e+00 1.328889505552915129e-01 9.896429989210501210e-01 2.797646891581437312e-01
9.130000000000059401e+00 7.232803472032107994e-02 8.343870451381284470e-01 3.260701893787695260e-01
9.150000000000044764e+00 8.079416694486568629e-02 7.176253328281458899e-01 3.035064783151043555e-01
9.170000000000031903e+00 9.268331586393269150e-02 6.560966991119937530e-01 2.819243029133958744e-01
9.190000000000042135e+00 5.745757365155007568e-02 4.585785959423391289e-01 2.519605214894318768e-01
9.210000000000025722e+00 2.947094263286570426e-02 5.051232888030151580e-01 2.979303562413772588e-01
9.230000000000014637e+00 6.904320704541442796e-03 4.110413356584055045e-01 2.575072085136859146e-01
9.250000000000000000e+00 1.546761706091000568e-02 3.111753103718074009e-01 3.147270750921545845e-01
9.269999999999985363e+00 6.844865067183470916e-03 2.487619532987819237e-01 3.194442650404998307e-01
9.289999999999974278e+00 6.815424832807706092e-03 2.514891763306043027e-01 2.576717402860801420e-01
9.309999999999957865e+00 0.000000000000000000e+00 2.983250619098699041e-01 2.380963815952690521e-01
9.329999999999966320e+00 6.757111327735131241e-03 2.607038345482950437e-01 2.400208683750226224e-01
9.349999999999955236e+00 0.000000000000000000e+00 2.459650417704802028e-01 2.149725951797275270e-01
9.369999999999938822e+00 0.000000000000000000e+00 3.097342308224264040e-01 2.384695508200337932e-01
9.390000000000018332e+00 0.000000000000000000e+00 2.736077103824925416e-01 1.787714686671417474e-01
9.410000000000009024e+00 1.494609147071822471e-02 2.926587053694920670e-01 1.943222352467745828e-01
9.429999999999992610e+00 0.000000000000000000e+00 2.940408286582316677e-01 1.575709754813640617e-01
9.449999999999999289e+00 2.799301513674006675e-02 2.498200174388061634e-01 2.139647624204437659e-01
9.469999999999988205e+00 0.000000000000000000e+00 2.845348120906018852e-01 1.923361498732091557e-01
9.489999999999971791e+00 0.000000000000000000e+00 2.312739030077909097e-01 2.156717033296252362e-01
9.510000000000028209e+00 0.000000000000000000e+00 1.949729073086993725e-01 2.328870711486733802e-01
9.530000000000013571e+00 1.457206452067589392e-02 2.637543678242337819e-01 2.196634640316745823e-01
9.550000000000002487e+00 0.000000000000000000e+00 2.202922213706299814e-01 2.138323168328569723e-01
9.570000000000009166e+00 1.445050459931580995e-02 2.224689589027999959e-01 2.501110375193326685e-01
9.589999999999994529e+00 2.078598058445558713e-02 2.256535188943260550e-01 2.556499404203333436e-01
9.609999999999983444e+00 2.413249368657673699e+01 2.683890331108075289e-01 1.173735207580878637e+01
9.630000000000061178e+00 1.427099703204971065e-02 2.674792586578459419e-01 2.807406069202813548e-01
9.650000000000046541e+00 2.052830572180085883e-02 2.604838968897083551e-01 3.121707546840061243e-01
9.670000000000035456e+00 1.415317716911235202e-02 2.571834479872990298e-01 2.696164204029768974e-01
9.690000000000042135e+00 7.673842978945014104e-02 3.161433139204873344e-01 2.689661189451604817e-01
9.710000000000027498e+00 4.211043110559494623e-02 3.702375839585562156e-01 3.391700802662450109e-01
9.730000000000014637e+00 6.989582205621855393e-02 4.554711318706300971e-01 3.135656542462566532e-01
9.750000000000000000e+00 8.353123700506238924e-02 5.786527001576881046e-01 3.441752143138743780e-01
9.769999999999985363e+00 1.109194619081798894e-01 6.934282015215091910e-01 4.121311956829838419e-01
9.789999999999972502e+00 5.369910488075773508e-02 7.377928240586237862e-01 3.582002704999870946e-01
9.809999999999957865e+00 1.023767112701632342e-01 9.755310918638421258e-01 4.216211627152048336e-01
9.829999999999964544e+00 9.587334955433851613e-02 1.249630847481983942e+00 3.601769499143362419e-01
9.849999999999953459e+00 1.333750510554921331e-01 1.472847048175576434e+00 4.147073271158273067e-01
9.869999999999937046e+00 2.701986120194173613e-01 1.703059910786232756e+00 3.931893481465190132e-01
9.890000000000011227e+00 1.533458323925932787e-01 1.438069806610211288e+01 4.016531731728753551e-01
9.910000000000000142e+00 1.976473571635621873e-01 1.830869073777142031e+00 3.818285366284788762e-01
9.929999999999985505e+00 2.520302078204223473e-01 1.688149675413213258e+00 4.410482984724590216e-01
9.949999999999990408e+00 4.426235255794706558e-01 1.367655768994476606e+00 4.330835669456958859e-01
9.969999999999979323e+00 2.869959739592285453e-01 1.312182365621616054e+00 3.520636915141339141e-01
9.989999999999962910e+00 5.039175934340563989e-01 1.027395146086932831e+00 3.939530197509868437e-01
